Gene	Ramos_19O2_NoCyclo_1	Ramos_1O2_NoCyclo_3	Ramos_1O2_NoCyclo_2	Ramos_19O2_NoCyclo_3	Ramos_1O2_NoCyclo_1	Ramos_1O2_PlusCyclo_1	Ramos_1O2_PlusCyclo_3	Ramos_1O2_PlusCyclo_2	Ramos_19O2_NoCyclo_2
FAM3C	4.179075622	4.355908025	4.698686972	4.446849775	4.487038579	4.434850983	4.44055353	4.455418507	4.44883819
RPS26P31	0.073818265	0.064793891	0.181724514	0.130102893	0	0.073260545	0.204995859	0.068131062	0.066464221
IQUB	0.14404262	0.243354689	0.488223599	0.24943745	0.297367509	0.209484929	0.139847561	0.367534624	0.411459007
NDUFA5	6.579767137	6.728661954	7.105383964	6.66943825	6.857403476	6.620756501	6.544937208	6.57802273	6.88172562
WASL	3.787604814	3.64199399	3.850388184	3.672344182	3.653328276	3.692540389	3.521582887	3.570521779	3.947388864
RP11-390E23.6	1.726803681	1.550551576	1.654353992	1.643100876	1.524555141	1.386725285	1.577672688	1.402810633	1.575400059
POT1	6.229260577	6.205700831	6.203841809	6.158832034	6.185530329	6.091665517	6.213076401	6.179365627	6.21830252
RP11-3B12.1	0.211006825	0.351190724	0.181724514	0.130102893	0.350135097	0.273058765	0.327079959	0.31241953	0.557259813
RP11-319G5.1	0.073818265	0.064793891	0	0.066517542	0.064579381	0.142979989	0	0.068131062	0.130000847
GRM8	0	0.064793891	0	0	0	0.073260545	0.139847561	0.195439736	0.066464221
ZNF800	5.86092402	5.785497134	5.996022498	5.889341023	5.813946791	5.823596671	5.754380177	5.86791131	5.968582787
AC000123.3	0.998175799	0.974269058	1.33421011	1.214873623	1.160958858	1.170054759	1.184190555	0.660191626	1.271673766
AC000123.2	3.421187525	3.443093804	3.353003711	3.502547846	3.572360916	3.486712581	3.192682666	3.285808393	3.464975015
GCC1	5.805124702	5.73661942	5.770989134	5.632310413	5.673486812	5.842055877	5.951159683	5.896300576	5.700807
ARF5	6.294398	6.252520747	6.222116704	6.308051009	6.224915369	6.168902427	6.276016469	6.182250673	6.315448172
FSCN3	0	0	0.06315264	0	0.064579381	0.073260545	0	0.068131062	0.359389636
SND1	9.410205232	9.345976635	9.31662153	9.395822521	9.374511413	9.806497598	9.845568613	9.862586387	9.393932902
LRRC4	0.451530229	0.243354689	0.123656379	0.130102893	0.401040581	0.273058765	0.139847561	0.133189216	0.190856941
RBM28	7.349750655	7.312213701	7.225421334	7.337731378	7.247760757	7.308096962	7.390433578	7.319310856	7.311937892
IMPDH1	7.090523197	7.010448381	6.979057939	7.083439969	6.999413033	7.181798354	7.131301751	7.094782176	7.077740298
HILPDA	4.101780975	4.262317318	4.034983773	4.013164376	3.972267981	4.197437517	4.202093751	4.228609336	3.925173306
METTL2B	5.890590293	5.715334246	5.879141046	5.87549318	5.744193857	5.77089317	5.575013209	5.625203536	5.930056095
RP11-212P7.2	2.490537694	2.518876707	2.316846663	2.56250644	2.356200102	2.440367584	2.356831751	2.420130367	2.240200305
RP11-274B21.1	0.2750002	0.243354689	0.181724514	0.4620387	0.242596397	0.142979989	0.267328903	0.195439736	0.130000847
RP11-274B21.14	0.657625561	0.499189743	0.343098223	0.772128994	0.450210916	0.653527313	0.384454452	0.615354899	0.602759859
RP11-274B21.13	0.959750985	0.63340892	0.57744983	1.154993199	0.631672372	1.101662745	1.083843496	0.865587141	1.026614376
RP11-274B21.2	2.407320732	2.181749378	1.753413503	2.834744318	2.177936861	2.440367584	2.385218612	2.116591638	2.211115711
RP11-274B21.4	1.632241487	1.432752927	0.988716273	1.300277278	1.069509662	1.44309115	1.083843496	1.264460508	1.575400059
RP11-274B21.3	2.01611	1.741018473	1.171780847	1.78812835	1.547331317	1.741630697	1.88651126	1.402810633	2.006268934
RP11-274B21.10	0.2750002	0.298280014	0.393113077	0	0.126391427	0.209484929	0.204995859	0.195439736	0.305370397
FAM71F2	0.073818265	0.126802425	0.291287008	0.4620387	0.064579381	0.209484929	0.071617632	0.471823901	0.190856941
RP11-274B21.9	0.14404262	0	0	0	0.064579381	0.073260545	0.071617632	0.068131062	0.066464221
CALU	8.206840729	8.282986748	8.286168315	8.167007903	8.309051841	8.405019641	8.457001469	8.500770544	8.238345237
RN7SL81P	0.395053348	0.243354689	0.181724514	0.24943745	0.185663593	0.209484929	0.267328903	0.255114961	0.130000847
CCDC136	4.965284354	4.747478063	4.706125501	5.078703023	4.769651082	4.809189399	4.862633836	4.684302005	4.751192922
KCP	1.393666324	1.407993376	1.200154338	1.4068118	1.501413617	1.695969734	1.337328823	1.293212303	1.299574268
ATP6V1F	7.014650886	6.903800817	6.887153906	6.88174533	6.954855069	6.843890907	6.859510071	6.876439859	6.873627752
RP11-309L24.4	0.998175799	0.905177235	0.778999686	0.731706553	0.497760501	0.874575284	0.687716609	0.703676795	0.689668831
IRF5	4.520070164	4.523756756	4.380078856	4.563720683	4.613834466	4.341555528	4.381892093	4.356718298	4.407769909
RP11-309L24.10	0.2750002	0.243354689	0.123656379	0.305596303	0.126391427	0.073260545	0.139847561	0.068131062	0
TNPO3	8.217312581	8.17683679	8.053028936	8.188168399	8.146082213	8.15589428	8.162734591	8.195153488	8.17973504
RP11-128A6.1	1.504594841	1.277390046	1.282072858	1.727749652	1.13111527	1.235350812	1.083843496	1.645120226	1.353806933
RP11-286H14.4	0.211006825	0.186255238	0.181724514	0.191003686	0.064579381	0.142979989	0.327079959	0	0.130000847
TSPAN33	5.769468558	5.809328717	5.670638207	5.827150956	5.766204413	5.944453767	5.899204178	5.989287043	5.819980321
SMO	1.749506545	1.836888842	1.772434594	1.748157946	1.45398628	1.950486	2.173674298	1.871715146	1.431515019
AHCYL2	4.314659051	4.428488796	4.392426855	4.480783113	4.48113609	4.683219047	4.719478319	4.659671727	4.479652341
RP11-305M3.2	0.073818265	0.402229393	0.06315264	0.24943745	0.297367509	0.273058765	0.139847561	0.52127128	0.130000847
STRIP2	4.195703989	3.99358727	3.920276966	4.114892746	4.175998695	3.862338221	3.968788575	3.837778792	4.194009181
SMKR1	0.608795659	0.298280014	0.123656379	0.191003686	0.401040581	0.209484929	0.327079959	0.195439736	0.510277916
RP11-448A19.1	2.256979416	2.091334483	1.753413503	2.105346602	2.103047664	2.183403957	1.783636265	2.164063808	2.072451485
NRF1	5.567080863	5.459288343	5.446205633	5.562002934	5.564663433	5.507362334	5.526456689	5.481137828	5.502023158
UBE2H	7.085512961	7.04448214	6.94435927	7.16159589	6.974420249	6.905367861	6.961419207	6.942023471	7.061536957
ZC3HC1	5.962799356	5.817577629	5.82209012	5.861511128	5.771050377	5.812941533	5.794619767	5.718252935	5.837928834
KLHDC10	6.513333281	6.507598829	6.458481214	6.614223547	6.550751017	6.585976124	6.501025847	6.561867613	6.580017629
TMEM209	6.377822241	6.457200859	6.616831137	6.401203758	6.520135176	6.421243685	6.377531132	6.430530188	6.562852789
CEP41	5.920909466	5.957453914	5.991970972	5.966485389	6.048556983	5.985360242	5.823431447	5.836512462	5.977246281
MEST	5.335351875	5.513972115	5.533812335	5.26017725	5.462018859	5.484044114	5.503980561	5.580706903	5.409034841
COPG2	5.986884007	6.042356849	5.909529588	5.907600445	6.00088015	5.912370533	5.895508585	5.877436605	5.861518029
RP11-2E11.9	0	0.186255238	0	0.191003686	0.064579381	0.273058765	0.139847561	0.133189216	0
AC009274.6	0.14404262	0	0.06315264	0	0.242596397	0.073260545	0.071617632	0	0
RP11-36B6.2	0.14404262	0.243354689	0.123656379	0.191003686	0.297367509	0.273058765	0.267328903	0.133189216	0.130000847
AC058791.1	0.2750002	0.243354689	0.533526401	0.557639222	0.497760501	0.333948995	0.327079959	0.420621413	0.359389636
LINC-PINT	2.034714122	2.29411128	2.27744362	2.283697119	2.133471404	1.930909636	1.88651126	1.773104053	2.088533383
MKLN1	7.357160868	7.421784196	7.455413884	7.416748122	7.452423378	7.25545735	7.16136278	7.22965346	7.432601585
AC009362.2	0.2750002	0.126802425	0	0	0.064579381	0	0.071617632	0.133189216	0.066464221
AC018642.1	3.272361135	3.116236477	3.241390129	3.150566346	3.186351521	3.238613549	3.315769795	3.335032894	3.062632714
PODXL	1.273492754	1.163665259	1.14283812	1.327657467	1.301564189	1.235350812	1.216146268	0.903376737	1.243223033
AC093106.7	2.363840133	2.459872036	2.533028368	2.404334918	2.221072722	2.354804607	2.385218612	2.713945752	2.364278574
AC093106.5	0.073818265	0.064793891	0.123656379	0.130102893	0.126391427	0	0.071617632	0	0
CHCHD3	7.720341811	7.67202254	7.661725072	7.698833148	7.634288532	7.670224688	7.715801802	7.716251296	7.732613829
RP11-371A22.1	1.939197409	2.027748096	1.863950851	1.864892919	1.905658913	1.807521751	2.072566771	1.909346638	2.023101374
AC083873.4	0.073818265	0.126802425	0.06315264	0.130102893	0.126391427	0	0.071617632	0.133189216	0.066464221
EXOC4	6.182057434	6.039337119	5.960179798	6.169274747	6.081114965	6.242213619	6.312503295	6.387012354	6.138482422
LRGUK	0.837925859	0.832609382	0.62007541	0.923363423	0.714504874	0.954309326	1.151510959	0.940201696	0.810940505
SLC35B4	7.937643482	8.050551436	8.02777312	8.037751371	8.005891318	8.129837732	8.161452912	8.228798092	7.979234097
AKR1B1	7.550149589	7.584615947	7.478040002	7.499582237	7.523784852	7.388787665	7.431420168	7.452731068	7.549767498
BPGM	4.717227188	4.72510137	4.749968815	4.777371831	4.800789063	4.723601244	4.708286958	4.656908891	4.761260439
AGBL3	1.632241487	1.891494881	2.264066437	1.598838056	1.717648954	1.497337365	1.577672688	1.599805176	1.529014746
C7orf49	6.008221687	6.283477926	6.080486622	6.02096572	6.234595893	6.395586398	6.446504744	6.424857232	5.948897589
TMEM140	0.395053348	0.499189743	0.441451974	0.359650757	0.631672372	0.832992455	0.687716609	0.826781007	0.305370397
RP11-134L10.1	0.2750002	0.126802425	0.181724514	0.191003686	0.297367509	0.333948995	0.204995859	0.367534624	0.190856941
WDR91	5.394166911	5.436514939	5.288325165	5.492635817	5.408599028	5.552897677	5.512048006	5.540801065	5.244743829
CNOT4	5.770856367	5.735376007	5.768622796	5.770912368	5.795039004	5.720473384	5.710183636	5.744516013	5.800585874
NUP205	9.237648599	9.21694917	9.153102731	9.201273342	9.193008087	9.143164513	9.142265455	9.216340078	9.159869817
AC093107.7	0.073818265	0.126802425	0.06315264	0.066517542	0	0	0.071617632	0	0
C7orf73	6.114796604	6.112038802	6.582215684	6.232203987	6.326342756	6.113538259	6.022924525	6.028290569	6.34921256
MTPN	9.318401733	9.401122888	9.656771571	9.392888916	9.560238778	9.307789786	9.216839949	9.319634324	9.56254057
DGKI	6.124599423	5.868375102	5.944541784	6.140614648	5.996748847	5.898579094	5.975869035	5.993673207	6.078349522
AC009245.3	0.14404262	0.186255238	0.123656379	0.24943745	0.242596397	0.273058765	0.204995859	0.133189216	0
CREB3L2	6.647059544	6.563320134	6.455541958	6.730972746	6.491059961	6.982274577	6.959650583	7.031131503	6.584985811
AC008155.1	0.073818265	0.243354689	0.06315264	0.130102893	0.126391427	0.073260545	0.139847561	0.133189216	0.190856941
TRIM24	6.865446723	6.904354153	6.918977191	6.877119807	6.891736973	6.802747828	6.762079721	6.798360788	6.868979909
KIAA1549	2.303749282	1.994872098	2.01533625	2.197276139	2.192459258	2.08055175	2.205861208	2.283511937	2.225731299
ZC3HAV1	8.131599037	8.042781881	8.080952868	8.075842397	8.05564136	8.044456006	7.999604214	8.042903848	8.120599034
TTC26	2.124297728	2.027748096	2.566106959	2.197276139	2.192459258	2.149928046	2.26815767	2.283511937	2.572999512
RP11-365F18.1	0.211006825	0	0.06315264	0.066517542	0.126391427	0.142979989	0.071617632	0	0.066464221
UBN2	6.060224733	6.053375426	6.098498643	6.098516126	6.004999656	6.018198242	5.944021433	6.048458367	6.145225304
C7orf55	1.793867805	1.780134379	2.108098086	1.846081299	1.85178296	1.763930436	1.925691495	1.871715146	1.663922903
LUC7L2	5.943237888	6.000529861	6.250374714	6.085542995	6.233718524	5.923557192	5.748929088	5.811885755	6.174713537
RP11-634H22.1	0.998175799	0.869349533	0.393113077	0.647296543	0.830466243	0.392373035	0.384454452	0.615354899	0.992834117
RP4-701O16.4	0.14404262	0.064793891	0	0.130102893	0	0.142979989	0	0.068131062	0
PARP12	3.158221191	3.037711478	2.904621373	3.135152196	3.13464803	2.958272821	3.09294538	2.826410465	3.25302686
KDM7A	3.655601723	3.835455251	3.814131761	3.804891531	3.668990399	3.93292515	3.638216112	3.847504451	3.764292525
JHDM1D-AS1	0.336275184	0.351190724	0.488223599	0.24943745	0.297367509	0.142979989	0.204995859	0.31241953	0
SLC37A3	2.224935348	2.619360491	2.416945217	2.41713702	2.549097336	2.412406661	2.205861208	2.50860557	2.337613132
MKRN1	6.63567906	6.694517768	6.594292176	6.625298931	6.634901271	6.759703521	6.795513331	6.734278292	6.628258527
DENND2A	0.073818265	0	0.06315264	0.066517542	0.297367509	0.209484929	0	0	0.249249555
ADCK2	6.01409324	6.059350277	6.047682394	6.015714559	6.109132275	6.076154863	6.053094706	6.058960829	5.944486383
NDUFB2	6.485709804	6.512688297	6.452596702	6.497772758	6.482960469	6.439542326	6.581430675	6.505392757	6.524207711
RP4-726N20.2	1.65646943	1.595103603	1.547988012	1.598838056	1.547331317	1.648816246	1.740340399	1.599805176	1.456514614
BRAF	6.387806027	6.286876963	6.363675033	6.349547299	6.3492063	6.357599431	6.254057922	6.32570891	6.368275164
MRPS33	6.506685089	6.472953666	6.444466107	6.33190912	6.381252489	6.400932369	6.439753894	6.448215626	6.458437534
AGK	3.714483839	4.030553076	3.982858809	3.866861688	3.853927729	4.041878526	3.911388583	3.876294127	3.977926909
KIAA1147	3.34123862	3.342151496	3.402682167	3.363958426	3.304703708	3.345985421	3.540637149	3.485874594	3.471121733
RP5-894A10.6	0.451530229	0.351190724	0.343098223	0.305596303	0.126391427	0.142979989	0.267328903	0.31241953	0.190856941
RP5-894A10.5	0.14404262	0	0.123656379	0	0.126391427	0.073260545	0.071617632	0.068131062	0.190856941
SSBP1	8.524247692	8.536565925	8.489338455	8.422871954	8.448298965	8.397907496	8.432345353	8.499228931	8.453084727
TAS2R3	0.073818265	0.126802425	0.06315264	0.130102893	0.126391427	0	0.071617632	0.195439736	0.190856941
TAS2R4	0.211006825	0.451523976	0.237545574	0.130102893	0.401040581	0.142979989	0.384454452	0.367534624	0.190856941
TAS2R6	0.073818265	0	0.06315264	0.359650757	0.185663593	0.073260545	0	0.068131062	0.066464221
TAS2R5	0.505879259	0.451523976	0.181724514	0.359650757	0.588401605	0.448522905	0.327079959	0.068131062	0.689668831
RP5-1154E9.6	0.14404262	0	0.181724514	0.066517542	0.064579381	0.073260545	0.204995859	0.133189216	0
TRBV1	0	0.064793891	0.123656379	0.130102893	0.297367509	0.142979989	0.071617632	0.133189216	0.066464221
PRSS2	0.211006825	0.186255238	0.441451974	0.359650757	0.242596397	0.790175422	0.544039317	0.569079898	0.305370397
TRBC1	1.857952423	2.043909356	1.863950851	2.121080766	1.923179556	2.183403957	1.906234379	2.050763259	1.919028486
TRBJ2-1	0.2750002	0.675510233	0.488223599	0.647296543	0.588401605	0.554663395	0.267328903	0.660191626	0.249249555
TRBJ2-2	0	0.298280014	0.237545574	0.130102893	0.185663593	0.142979989	0.204995859	0.195439736	0.066464221
TRBJ2-2P	0.920274692	1.163665259	1.113302848	1.185244063	1.100641275	1.203072165	0.859420612	1.078765104	1.026614376
TRBJ2-3	2.01611	2.334088891	2.108098086	2.255461444	2.133471404	2.183403957	2.237345663	2.179546968	2.039739686
TRBJ2-4	0.2750002	0.126802425	0.181724514	0.066517542	0.064579381	0.333948995	0.139847561	0.31241953	0.305370397
TRBJ2-5	0.073818265	0.126802425	0	0	0.126391427	0.142979989	0.139847561	0	0.249249555
TRBJ2-6	0.211006825	0.351190724	0.06315264	0.305596303	0.185663593	0.209484929	0.204995859	0.31241953	0.190856941
TRBJ2-7	0.14404262	0.126802425	0.06315264	0.066517542	0.185663593	0.073260545	0.139847561	0.195439736	0.190856941
TRBC2	6.885443727	6.999613683	6.943310551	6.919912693	6.977043958	7.094859403	7.127105806	7.151823423	6.775219006
EPHB6	0.211006825	0.243354689	0.291287008	0.305596303	0.185663593	0.502569037	0.267328903	0.52127128	0.066464221
KEL	0.14404262	0	0.06315264	0	0	0.073260545	0	0.133189216	0.066464221
GSTK1	5.063680363	5.053145552	4.878425986	4.997921641	4.942842811	5.00912174	4.971953867	4.886521186	5.015821759
AC073342.12	0.073818265	0.243354689	0.181724514	0	0.064579381	0.142979989	0.204995859	0.133189216	0.130000847
CASP2	7.380984527	7.445930157	7.400688065	7.390616673	7.467801894	7.36208455	7.3163558	7.39669986	7.378853406
RN7SL481P	0.073818265	0.064793891	0.06315264	0.066517542	0.064579381	0.073260545	0.204995859	0.068131062	0
AC073342.13	0.073818265	0.186255238	0.181724514	0.191003686	0.064579381	0.142979989	0.204995859	0.068131062	0.066464221
ZYX	1.393666324	0.832609382	1.052354006	0.811449651	0.902899358	0.700529552	0.975991511	0.745889511	0.84920019
TCAF2	1.771857676	2.152236226	1.983041141	1.827021146	2.007726487	2.183403957	2.399205298	2.084052875	1.685230205
RP11-61L23.2	0	0.186255238	0	0.066517542	0.126391427	0.073260545	0	0.068131062	0
AC099548.6	0.211006825	0.064793891	0.06315264	0.191003686	0.064579381	0.073260545	0	0.068131062	0.066464221
TCAF1	0.608795659	1.040202691	0.988716273	0.958818546	0.714504874	0.992582498	1.083843496	0.940201696	0.771638484
TPK1	2.349050434	2.224917055	2.303831525	2.197276139	2.455870264	2.310041717	2.34242608	2.445967466	2.310445535
RP4-547C10.1	0.073818265	0.064793891	0.06315264	0	0.126391427	0.073260545	0.139847561	0.133189216	0.190856941
AC073331.2	0	0	0.123656379	0.066517542	0.064579381	0.073260545	0.204995859	0	0
CNTNAP2	0.558254973	0.499189743	0.123656379	0.305596303	0.350135097	0.604942047	0.384454452	0.615354899	0.461714384
AC005229.7	0.14404262	0	0.06315264	0.130102893	0.064579381	0.073260545	0.071617632	0.195439736	0.130000847
RP5-1136G13.2	1.726803681	1.616874086	1.933201137	1.598838056	2.11833973	1.575063999	1.672858369	1.68905517	1.919028486
CUL1	7.998142094	8.136193299	7.996769607	8.05858323	8.041672872	8.116630829	8.113742365	8.101991384	7.991313196
EZH2	7.88894743	7.946397914	7.86811864	7.892616647	7.882014285	7.872009482	7.908112919	7.828236291	7.85047013
GHET1	0.608795659	0.905177235	0.778999686	1.214873623	0.792838665	0.653527313	0.641396023	0.976110041	0.8864714
PDIA4	8.657573852	8.502434885	8.537910616	8.605934526	8.541292034	8.94286976	8.989145133	8.980922685	8.611029981
ZNF786	3.923587754	3.942778374	3.704512664	3.848075889	3.725005919	3.99079561	4.041933423	4.012207778	3.728820052
ZNF425	1.107666722	1.331058288	1.282072858	1.506017469	1.218855503	1.266923039	1.184190555	1.321402275	1.38017744
RN7SL521P	0	0	0.06315264	0.066517542	0.064579381	0.073260545	0.267328903	0.068131062	0
ZNF398	5.505058387	5.505244084	5.399558581	5.443423418	5.556266238	5.465454536	5.45460493	5.449556665	5.38644715
RP4-800G7.1	0.073818265	0	0.123656379	0.359650757	0	0	0	0.195439736	0.066464221
ZNF282	5.960368628	5.900903218	5.852574347	5.948960692	5.939786448	6.005386593	5.896741502	5.774139086	5.837928834
ZNF212	4.571942322	4.596781855	4.549539359	4.483828748	4.487038579	4.529003103	4.597401366	4.52676466	4.556818585
ZNF783	2.867862412	2.920060179	2.815729026	2.988470845	2.778174861	3.087668921	3.247829677	3.143058489	2.85268339
RP4-800G7.2	0.2750002	0.351190724	0.181724514	0.305596303	0.297367509	0.273058765	0.327079959	0.471823901	0.249249555
AC004941.4	0.14404262	0.064793891	0.06315264	0	0.185663593	0	0	0	0.066464221
ZNF777	4.101780975	4.001884135	3.719292071	4.142136776	4.069882505	4.14317829	4.107294202	4.059000256	4.012053908
ZNF746	5.164265226	5.147779935	4.98826219	5.227844293	5.146759403	5.172237803	5.247934709	5.291096369	5.140614826
ZNF767	3.503630776	3.240639853	2.650778934	3.472198834	3.127108199	3.396816161	3.20069105	2.816541069	3.329447554
KRBA1	3.987056468	3.972633922	3.800297199	3.970375773	3.907725121	4.037308648	3.925954099	3.827987124	3.846974313
ZNF862	2.43559643	2.608535057	2.223174158	2.776324787	2.615265551	2.682021199	2.733196483	2.766155209	2.672375007
RP4-751H13.5	0.336275184	0.451523976	0.343098223	0.130102893	0.242596397	0.273058765	0.384454452	0.195439736	0.249249555
RP4-751H13.7	0	0.186255238	0	0	0.126391427	0.073260545	0.071617632	0.133189216	0
RP4-751H13.6	2.034714122	1.527748779	1.809740571	1.686046011	1.757262198	1.785890727	2.107062618	1.667254937	1.826171085
